ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol
5057,,18/06/2015,21:03,Figueirense,Internacional,4-1-2-1-2,4-4-2,A. Fucks,D. Aguirre Camblor,-, Orlando Scarpelli,0,0,SC,RS,8.0,,,,,,
5058,,20/06/2015,16:30,Sport,Vasco,4-2-3-1,4-2-3-1,E. Baptista,D. Ghidoni Junior,Sport,Arena de Pernambuco,2,1,PE,RJ,8.0,5058.0,8.0,Sport,André Felipe Ribeiro de Souza,20,
5058,,20/06/2015,16:30,Sport,Vasco,4-2-3-1,4-2-3-1,E. Baptista,D. Ghidoni Junior,Sport,Arena de Pernambuco,2,1,PE,RJ,8.0,5058.0,8.0,Sport,Wendel Geraldo Maurício e Silva,81,
5058,,20/06/2015,16:30,Sport,Vasco,4-2-3-1,4-2-3-1,E. Baptista,D. Ghidoni Junior,Sport,Arena de Pernambuco,2,1,PE,RJ,8.0,5058.0,8.0,Vasco,Duvier Riascos,42,
5059,,20/06/2015,16:30,Flamengo,Atletico-MG,4-2-3-1,4-1-4-1,C. Borges dos Santos,L. Culpi,Atletico-MG, Maracanã,0,2,RJ,MG,8.0,5059.0,8.0,Atletico-MG,Samir,22,Gol Contra
5059,,20/06/2015,16:30,Flamengo,Atletico-MG,4-2-3-1,4-1-4-1,C. Borges dos Santos,L. Culpi,Atletico-MG, Maracanã,0,2,RJ,MG,8.0,5059.0,8.0,Atletico-MG,Lucas Pratto,41,
5060,,20/06/2015,16:33,Santos,Corinthians,4-2-3-1,4-2-3-1,M. Fernandes,A. Bacchi,Santos,Estádio Urbano Caldeira,1,0,SP,SP,8.0,5060.0,8.0,Santos,Ricardo Oliveira,10,
5061,,20/06/2015,21:01,Gremio,Palmeiras,4-2-3-1,4-2-3-1,R. Machado Marques,M. de Oliveira Santos,Gremio,Arena do Grêmio,1,0,RS,SP,8.0,5061.0,8.0,Gremio,Maicon,55,
5062,,21/06/2015,11:01,Cruzeiro,Chapecoense,4-2-3-1,4-3-2-1,V. Luxemburgo da Silva,V. Eutrópio,Chapecoense, Mineirão,0,1,MG,SC,8.0,5062.0,8.0,Chapecoense,Camilo,36,
5063,,21/06/2015,15:59,Joinville,Goias,4-2-3-1,4-4-2,A. Batista,H. Pinto dos Anjos,Joinville,Arena Joinville,2,1,SC,GO,8.0,5063.0,8.0,Joinville,Everton Kempes dos Santos Gonçalves,45+1,
5063,,21/06/2015,15:59,Joinville,Goias,4-2-3-1,4-4-2,A. Batista,H. Pinto dos Anjos,Joinville,Arena Joinville,2,1,SC,GO,8.0,5063.0,8.0,Goias,Wesley,26,
5063,,21/06/2015,15:59,Joinville,Goias,4-2-3-1,4-4-2,A. Batista,H. Pinto dos Anjos,Joinville,Arena Joinville,2,1,SC,GO,8.0,5063.0,8.0,Joinville,Everton Kempes dos Santos Gonçalves,35,
5065,,21/06/2015,16:00,Sao Paulo,Avai,4-2-3-1,4-3-1-2,J. Osorio,G. Kleina,-, Morumbi,1,1,SP,SC,8.0,5065.0,8.0,Sao Paulo,Josef de Souza Dias,55,
5065,,21/06/2015,16:00,Sao Paulo,Avai,4-2-3-1,4-3-1-2,J. Osorio,G. Kleina,-, Morumbi,1,1,SP,SC,8.0,5065.0,8.0,Avai,André Lima,89,
5064,,21/06/2015,16:01,Athletico-PR,Coritiba,4-2-3-1,4-2-3-1,M. Mendes,N. da Silveira Júnior,-,Estádio Joaquim Américo Guimarães,2,2,PR,PR,8.0,5064.0,8.0,Coritiba,Wellington Paulista,19,
5064,,21/06/2015,16:01,Athletico-PR,Coritiba,4-2-3-1,4-2-3-1,M. Mendes,N. da Silveira Júnior,-,Estádio Joaquim Américo Guimarães,2,2,PR,PR,8.0,5064.0,8.0,Coritiba,Ruy Franco de Almeida Junior,77,
5064,,21/06/2015,16:01,Athletico-PR,Coritiba,4-2-3-1,4-2-3-1,M. Mendes,N. da Silveira Júnior,-,Estádio Joaquim Américo Guimarães,2,2,PR,PR,8.0,5064.0,8.0,Athletico-PR,Walter Henrique da Silva,25,
5064,,21/06/2015,16:01,Athletico-PR,Coritiba,4-2-3-1,4-2-3-1,M. Mendes,N. da Silveira Júnior,-,Estádio Joaquim Américo Guimarães,2,2,PR,PR,8.0,5064.0,8.0,Athletico-PR,Edigar Junio,82,
5066,,24/06/2015,19:30,Fluminense,Ponte Preta,4-2-3-1,4-2-3-1,E. Alves Moreira,A. Ferreira,Fluminense, Maracanã,2,0,RJ,SP,8.0,5066.0,8.0,Fluminense,Wellington do Nascimento Silva,55,
5066,,24/06/2015,19:30,Fluminense,Ponte Preta,4-2-3-1,4-2-3-1,E. Alves Moreira,A. Ferreira,Fluminense, Maracanã,2,0,RJ,SP,8.0,5066.0,8.0,Fluminense,Vinícius,90+5,
5067,,27/06/2015,16:01,Avai,Gremio,3-4-1-2,4-2-3-1,G. Kleina,R. Machado Marques,Gremio,  Ressacada,1,2,SC,RS,9.0,5067.0,9.0,Gremio,Pedro Rocha Neves,1,
5067,,27/06/2015,16:01,Avai,Gremio,3-4-1-2,4-2-3-1,G. Kleina,R. Machado Marques,Gremio,  Ressacada,1,2,SC,RS,9.0,5067.0,9.0,Gremio,Luan Guilherme de Jesus Vieira,10,
5067,,27/06/2015,16:01,Avai,Gremio,3-4-1-2,4-2-3-1,G. Kleina,R. Machado Marques,Gremio,  Ressacada,1,2,SC,RS,9.0,5067.0,9.0,Avai,Anderson Lopes,56,Penalty
5068,,27/06/2015,16:01,Chapecoense,Sport,4-3-1-2,4-2-3-1,V. Eutrópio,E. Baptista,-,Arena Condá,1,1,SC,PE,9.0,5068.0,9.0,Chapecoense,Bruno Rangel,88,
5068,,27/06/2015,16:01,Chapecoense,Sport,4-3-1-2,4-2-3-1,V. Eutrópio,E. Baptista,-,Arena Condá,1,1,SC,PE,9.0,5068.0,9.0,Sport,Rithely,29,
5069,,27/06/2015,21:00,Corinthians,Figueirense,4-1-4-1,4-3-1-2,A. Bacchi,A. Fucks,Corinthians,Neo Química Arena,2,1,SP,SC,9.0,5069.0,9.0,Corinthians,Jadson,65,Penalty
5069,,27/06/2015,21:00,Corinthians,Figueirense,4-1-4-1,4-3-1-2,A. Bacchi,A. Fucks,Corinthians,Neo Química Arena,2,1,SP,SC,9.0,5069.0,9.0,Corinthians,Vágner Love,55,
5069,,27/06/2015,21:00,Corinthians,Figueirense,4-1-4-1,4-3-1-2,A. Bacchi,A. Fucks,Corinthians,Neo Química Arena,2,1,SP,SC,9.0,5069.0,9.0,Figueirense,Thiago Santos Santana,73,
5070,,28/06/2015,10:59,Atletico-MG,Joinville,4-2-3-1,4-2-3-1,L. Culpi,A. Batista,Atletico-MG, Mineirão,1,0,MG,SC,9.0,5070.0,9.0,Atletico-MG,Leonardo Silva,34,
5071,,28/06/2015,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Allianz Parque,4,0,SP,SP,9.0,5071.0,9.0,Palmeiras,Jonatan Cristaldo,72,
5071,,28/06/2015,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Allianz Parque,4,0,SP,SP,9.0,5071.0,9.0,Palmeiras,Leandro,32,
5071,,28/06/2015,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Allianz Parque,4,0,SP,SP,9.0,5071.0,9.0,Palmeiras,Victor Ramos,41,
5071,,28/06/2015,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Allianz Parque,4,0,SP,SP,9.0,5071.0,9.0,Palmeiras,Rafael Marques Mariano,58,
5072,,28/06/2015,15:59,Goias,Fluminense,4-2-2-2,4-2-3-1,A. César,E. Alves Moreira,Fluminense,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,RJ,9.0,5072.0,9.0,Goias,Erik Nascimento de Lima,34,
5072,,28/06/2015,15:59,Goias,Fluminense,4-2-2-2,4-2-3-1,A. César,E. Alves Moreira,Fluminense,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,RJ,9.0,5072.0,9.0,Fluminense,Wagner Ferreira dos Santos,53,
5072,,28/06/2015,15:59,Goias,Fluminense,4-2-2-2,4-2-3-1,A. César,E. Alves Moreira,Fluminense,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,RJ,9.0,5072.0,9.0,Fluminense,Edson Felipe da Cruz,62,
5073,,28/06/2015,16:02,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,A. Ferreira,M. Mendes,Ponte Preta, Moisés Lucarelli,2,1,SP,PR,9.0,5073.0,9.0,Ponte Preta,Renato Cajá,30,
5073,,28/06/2015,16:02,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,A. Ferreira,M. Mendes,Ponte Preta, Moisés Lucarelli,2,1,SP,PR,9.0,5073.0,9.0,Ponte Preta,Felipe Azevedo,70,
5073,,28/06/2015,16:02,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,A. Ferreira,M. Mendes,Ponte Preta, Moisés Lucarelli,2,1,SP,PR,9.0,5073.0,9.0,Athletico-PR,Nikão,28,
5074,,28/06/2015,16:03,Coritiba,Cruzeiro,4-1-3-2,4-2-3-1,N. da Silveira Júnior,V. Luxemburgo da Silva,Coritiba, Couto Pereira,1,0,PR,MG,9.0,5074.0,9.0,Coritiba,Rafhael Lucas,62,
5075,,28/06/2015,18:31,Vasco,Flamengo,4-4-2,4-2-3-1,C. Juarez Roth,C. Borges dos Santos,Vasco,Arena Pantanal,1,0,RJ,RJ,9.0,5075.0,9.0,Vasco,Duvier Riascos,16,
5076,,28/06/2015,18:31,Internacional,Santos,4-2-2-2,4-2-3-1,D. Aguirre Camblor,M. Fernandes,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP,9.0,5076.0,9.0,Internacional,Valdívia,77,
5077,,01/07/2015,19:31,Sport,Internacional,4-2-3-1,4-2-2-2,E. Baptista,D. Aguirre Camblor,Sport,Adelmar da Costa Carvalho,3,0,PE,RS,10.0,5077.0,10.0,Sport,André Felipe Ribeiro de Souza,10,Penalty
5077,,01/07/2015,19:31,Sport,Internacional,4-2-3-1,4-2-2-2,E. Baptista,D. Aguirre Camblor,Sport,Adelmar da Costa Carvalho,3,0,PE,RS,10.0,5077.0,10.0,Sport,André Felipe Ribeiro de Souza,36,
5077,,01/07/2015,19:31,Sport,Internacional,4-2-3-1,4-2-2-2,E. Baptista,D. Aguirre Camblor,Sport,Adelmar da Costa Carvalho,3,0,PE,RS,10.0,5077.0,10.0,Sport,Jonathan Marlone,30,
5078,,01/07/2015,19:31,Vasco,Avai,4-4-2,4-2-3-1,C. Juarez Roth,G. Kleina,Vasco,Estádio Vasco da Gama,1,0,RJ,SC,10.0,5078.0,10.0,Vasco,Emanuel Biancucchi,69,
5079,,01/07/2015,21:00,Palmeiras,Chapecoense,4-2-3-1,4-3-2-1,M. de Oliveira Santos,V. Eutrópio,Palmeiras,Allianz Parque,2,0,SP,SC,10.0,5079.0,10.0,Palmeiras,Egídio de Araújo Pereira Júnior,28,
5079,,01/07/2015,21:00,Palmeiras,Chapecoense,4-2-3-1,4-3-2-1,M. de Oliveira Santos,V. Eutrópio,Palmeiras,Allianz Parque,2,0,SP,SC,10.0,5079.0,10.0,Palmeiras,Jonatan Cristaldo,70,
5080,,01/07/2015,21:00,Atletico-MG,Coritiba,4-2-3-1,4-2-2-2,L. Culpi,N. da Silveira Júnior,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,PR,10.0,5080.0,10.0,Atletico-MG,Thiago Ribeiro,67,
5080,,01/07/2015,21:00,Atletico-MG,Coritiba,4-2-3-1,4-2-2-2,L. Culpi,N. da Silveira Júnior,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,PR,10.0,5080.0,10.0,Atletico-MG,Thiago Ribeiro,45,
5082,,01/07/2015,22:00,Gremio,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,Gremio,Arena do Grêmio,1,0,RS,MG,10.0,5082.0,10.0,Gremio,Douglas dos Santos,69,Penalty
5081,,01/07/2015,22:01,Joinville,Flamengo,4-2-3-1,4-4-2,A. Batista,C. Borges dos Santos,Flamengo,Arena Joinville,0,1,SC,RJ,10.0,5081.0,10.0,Flamengo,Emerson Sheik,55,
5083,,01/07/2015,22:01,Athletico-PR,Sao Paulo,4-2-3-1,4-3-1-2,M. Mendes,J. Osorio,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SP,10.0,5083.0,10.0,Sao Paulo,Ricardo Centurión,72,
5083,,01/07/2015,22:01,Athletico-PR,Sao Paulo,4-2-3-1,4-3-1-2,M. Mendes,J. Osorio,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SP,10.0,5083.0,10.0,Athletico-PR,Gustavo Schiavolin,36,
5083,,01/07/2015,22:01,Athletico-PR,Sao Paulo,4-2-3-1,4-3-1-2,M. Mendes,J. Osorio,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SP,10.0,5083.0,10.0,Athletico-PR,Marcos Guilherme,58,
5085,,02/07/2015,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense, Orlando Scarpelli,3,1,SC,GO,10.0,5085.0,10.0,Figueirense,Clayton da Silveira da Silva,34,
5085,,02/07/2015,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense, Orlando Scarpelli,3,1,SC,GO,10.0,5085.0,10.0,Figueirense,Paulo Roberto da Silva,80,
5085,,02/07/2015,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense, Orlando Scarpelli,3,1,SC,GO,10.0,5085.0,10.0,Goias,Felipe Menezes,47,
5085,,02/07/2015,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense, Orlando Scarpelli,3,1,SC,GO,10.0,5085.0,10.0,Figueirense,Thiago Santos Santana,24,
5084,,02/07/2015,19:33,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,A. Ferreira,Corinthians,Neo Química Arena,2,0,SP,SP,10.0,5084.0,10.0,Corinthians,Jadson,41,
5084,,02/07/2015,19:33,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,A. Ferreira,Corinthians,Neo Química Arena,2,0,SP,SP,10.0,5084.0,10.0,Corinthians,Vágner Love,90+6,
5086,,02/07/2015,20:59,Fluminense,Santos,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Fernandes,Fluminense, Maracanã,2,1,RJ,SP,10.0,5086.0,10.0,Fluminense,Lucas Gomes,80,
5086,,02/07/2015,20:59,Fluminense,Santos,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Fernandes,Fluminense, Maracanã,2,1,RJ,SP,10.0,5086.0,10.0,Santos,Ricardo Oliveira,54,
5086,,02/07/2015,20:59,Fluminense,Santos,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Fernandes,Fluminense, Maracanã,2,1,RJ,SP,10.0,5086.0,10.0,Fluminense,Fred,40,
5087,,04/07/2015,15:01,Coritiba,Joinville,4-4-2,4-2-3-1,N. da Silveira Júnior,A. Batista,-, Couto Pereira,0,0,PR,SC,11.0,,,,,,
5089,,04/07/2015,21:01,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,M. Mendes,Cruzeiro, Mineirão,2,0,MG,PR,11.0,5089.0,11.0,Cruzeiro,Mário Sérgio Santos Costa,73,
5089,,04/07/2015,21:01,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,M. Mendes,Cruzeiro, Mineirão,2,0,MG,PR,11.0,5089.0,11.0,Cruzeiro,Giorgian De Arrascaeta,41,
5088,,04/07/2015,21:03,Chapecoense,Vasco,4-3-2-1,4-2-3-1,V. Eutrópio,C. Juarez Roth,Chapecoense,Arena Condá,1,0,SC,RJ,11.0,5088.0,11.0,Chapecoense,Hélio Hermito Zampier Neto,75,
5090,,05/07/2015,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,11.0,5090.0,11.0,Avai,Samuel Xavier,40,Gol Contra
5090,,05/07/2015,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,11.0,5090.0,11.0,Avai,Renan Martins Pereira,38,
5090,,05/07/2015,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,11.0,5090.0,11.0,Sport,Diego Souza,21,
5090,,05/07/2015,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,11.0,5090.0,11.0,Sport,André Felipe Ribeiro de Souza,90+3,Penalty
5091,,05/07/2015,15:59,Goias,Corinthians,4-2-2-2,4-2-3-1,A. César,A. Bacchi,-,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,SP,11.0,,,,,,
5093,,05/07/2015,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,11.0,5093.0,11.0,Gremio,Pedro Rocha Neves,4,
5093,,05/07/2015,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,11.0,5093.0,11.0,Gremio,Rafael Galhardo,49,
5093,,05/07/2015,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,11.0,5093.0,11.0,Gremio,Yuri Mamute,81,
5093,,05/07/2015,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,11.0,5093.0,11.0,Santos,Ricardo Oliveira,65,
5092,,05/07/2015,16:03,Sao Paulo,Fluminense,4-2-3-1,4-3-2-1,J. Osorio,E. Alves Moreira,-, Morumbi,0,0,SP,RJ,11.0,,,,,,
5094,,05/07/2015,18:28,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,A. Ferreira,M. de Oliveira Santos,Palmeiras,Arena Pantanal,0,2,SP,SP,11.0,5094.0,11.0,Palmeiras,Eduardo Pereira Rodrigues,40,
5094,,05/07/2015,18:28,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,A. Ferreira,M. de Oliveira Santos,Palmeiras,Arena Pantanal,0,2,SP,SP,11.0,5094.0,11.0,Palmeiras,Eduardo Pereira Rodrigues,9,
5095,,05/07/2015,18:29,Flamengo,Figueirense,4-2-3-1,4-4-2,C. Borges dos Santos,A. Fucks,Figueirense, Maracanã,1,2,RJ,SC,11.0,5095.0,11.0,Flamengo,Alan Patrick,47,
5095,,05/07/2015,18:29,Flamengo,Figueirense,4-2-3-1,4-4-2,C. Borges dos Santos,A. Fucks,Figueirense, Maracanã,1,2,RJ,SC,11.0,5095.0,11.0,Figueirense,Ricardo de Souza Silva,61,
5095,,05/07/2015,18:29,Flamengo,Figueirense,4-2-3-1,4-4-2,C. Borges dos Santos,A. Fucks,Figueirense, Maracanã,1,2,RJ,SC,11.0,5095.0,11.0,Figueirense,Fabinho,90+3,
5096,,05/07/2015,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11.0,5096.0,11.0,Internacional,Lisandro López,86,
5096,,05/07/2015,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11.0,5096.0,11.0,Atletico-MG,Maicosuel,59,
5096,,05/07/2015,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11.0,5096.0,11.0,Atletico-MG,Maicosuel,77,
5096,,05/07/2015,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11.0,5096.0,11.0,Atletico-MG,Thiago Ribeiro,79,
5098,,08/07/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,12.0,5098.0,12.0,Goias,Felipe Menezes,48,Penalty
5098,,08/07/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,12.0,5098.0,12.0,Goias,Felipe Menezes,59,
5098,,08/07/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,12.0,5098.0,12.0,Santos,Ricardo Oliveira,90,Penalty
5098,,08/07/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,12.0,5098.0,12.0,Goias,Fred,52,
5098,,08/07/2015,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,12.0,5098.0,12.0,Goias,Carlos Eduardo Ferreira de Souza,62,
5097,,08/07/2015,19:32,Chapecoense,Gremio,4-3-2-1,4-2-3-1,V. Eutrópio,R. Machado Marques,Chapecoense,Arena Condá,1,0,SC,RS,12.0,5097.0,12.0,Chapecoense,Bruno Rangel,77,
5099,,08/07/2015,19:32,Coritiba,Ponte Preta,4-2-3-1,4-2-3-1,N. da Silveira Júnior,A. Ferreira,-, Couto Pereira,0,0,PR,SP,12.0,,,,,,
5101,,08/07/2015,20:58,Palmeiras,Avai,4-2-3-1,4-4-2,M. de Oliveira Santos,G. Kleina,Palmeiras,Allianz Parque,3,0,SP,SC,12.0,5101.0,12.0,Palmeiras,Jonatan Cristaldo,89,
5101,,08/07/2015,20:58,Palmeiras,Avai,4-2-3-1,4-4-2,M. de Oliveira Santos,G. Kleina,Palmeiras,Allianz Parque,3,0,SP,SC,12.0,5101.0,12.0,Palmeiras,Rafael Marques Mariano,8,
5101,,08/07/2015,20:58,Palmeiras,Avai,4-2-3-1,4-4-2,M. de Oliveira Santos,G. Kleina,Palmeiras,Allianz Parque,3,0,SP,SC,12.0,5101.0,12.0,Palmeiras,Lucas Rios Marques,65,
5100,,08/07/2015,21:02,Figueirense,Joinville,4-3-1-2,4-2-2-2,A. Fucks,A. Batista,Joinville, Orlando Scarpelli,0,2,SC,SC,12.0,5100.0,12.0,Joinville,Everton Kempes dos Santos Gonçalves,12,
5100,,08/07/2015,21:02,Figueirense,Joinville,4-3-1-2,4-2-2-2,A. Fucks,A. Batista,Joinville, Orlando Scarpelli,0,2,SC,SC,12.0,5100.0,12.0,Joinville,Everton Kempes dos Santos Gonçalves,61,
5102,,08/07/2015,21:58,Atletico-MG,Sport,4-2-3-1,4-2-3-1,L. Culpi,E. Baptista,Atletico-MG, Mineirão,2,1,MG,PE,12.0,5102.0,12.0,Atletico-MG,Lucas Pratto,47,
5102,,08/07/2015,21:58,Atletico-MG,Sport,4-2-3-1,4-2-3-1,L. Culpi,E. Baptista,Atletico-MG, Mineirão,2,1,MG,PE,12.0,5102.0,12.0,Atletico-MG,Giovanni Augusto,54,
5102,,08/07/2015,21:58,Atletico-MG,Sport,4-2-3-1,4-2-3-1,L. Culpi,E. Baptista,Atletico-MG, Mineirão,2,1,MG,PE,12.0,5102.0,12.0,Sport,Matheus Ferraz Pereira,50,
5103,,08/07/2015,21:59,Internacional,Flamengo,4-2-3-1,4-3-2-1,D. Aguirre Camblor,C. Borges dos Santos,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ,12.0,5103.0,12.0,Internacional,Ernando Rodrigues Lopes,90+3,
5103,,08/07/2015,21:59,Internacional,Flamengo,4-2-3-1,4-3-2-1,D. Aguirre Camblor,C. Borges dos Santos,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ,12.0,5103.0,12.0,Flamengo,Paolo Guerrero,11,
5103,,08/07/2015,21:59,Internacional,Flamengo,4-2-3-1,4-3-2-1,D. Aguirre Camblor,C. Borges dos Santos,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ,12.0,5103.0,12.0,Flamengo,Éverton Cardoso da Silva,66,
5104,,08/07/2015,22:00,Vasco,Sao Paulo,4-1-2-1-2,4-2-3-1,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,12.0,5104.0,12.0,Sao Paulo,Michel Bastos,18,
5104,,08/07/2015,22:00,Vasco,Sao Paulo,4-1-2-1-2,4-2-3-1,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,12.0,5104.0,12.0,Sao Paulo,Wesley Lopes Beltrame,49,
5104,,08/07/2015,22:00,Vasco,Sao Paulo,4-1-2-1-2,4-2-3-1,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,12.0,5104.0,12.0,Sao Paulo,Gabriel Boschilia,90+3,
5104,,08/07/2015,22:00,Vasco,Sao Paulo,4-1-2-1-2,4-2-3-1,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,12.0,5104.0,12.0,Sao Paulo,Alexandre Pato,13,
5105,,09/07/2015,19:29,Corinthians,Athletico-PR,4-2-3-1,4-2-3-1,A. Bacchi,M. Mendes,Corinthians,Neo Química Arena,2,0,SP,PR,12.0,5105.0,12.0,Corinthians,Jadson,77,
5105,,09/07/2015,19:29,Corinthians,Athletico-PR,4-2-3-1,4-2-3-1,A. Bacchi,M. Mendes,Corinthians,Neo Química Arena,2,0,SP,PR,12.0,5105.0,12.0,Corinthians,Elias Mendes Trindade,34,
5106,,09/07/2015,21:00,Fluminense,Cruzeiro,4-2-3-1,4-2-3-1,E. Alves Moreira,V. Luxemburgo da Silva,Fluminense, Maracanã,1,0,RJ,MG,12.0,5106.0,12.0,Fluminense,Gustavo Scarpa,74,
5107,,11/07/2015,18:29,Santos,Figueirense,4-2-3-1,4-4-2,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,0,SP,SC,13.0,5107.0,13.0,Santos,Gabriel Barbosa,63,
5107,,11/07/2015,18:29,Santos,Figueirense,4-2-3-1,4-4-2,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,0,SP,SC,13.0,5107.0,13.0,Santos,David Braz,31,
5107,,11/07/2015,18:29,Santos,Figueirense,4-2-3-1,4-4-2,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,0,SP,SC,13.0,5107.0,13.0,Santos,Lucas Rafael Araújo Lima,46,
5108,,11/07/2015,18:31,Gremio,Vasco,4-2-3-1,4-2-3-1,R. Machado Marques,C. Juarez Roth,Gremio,Arena do Grêmio,2,0,RS,RJ,13.0,5108.0,13.0,Gremio,Anderson Salles,60,Gol Contra
