ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol,ano_civil,temporada,rodata_calculada,rodata_final,rodata_corrigida,temporada_corrigida
4508,29.0,2013-10-16,19:30,Santos,Internacional,,,,,-, Vila Belmiro,0,0,SP,RS,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4509,29.0,2013-10-16,21:00,Criciúma,Portuguesa,,,,,Portuguesa, Heriberto Hulse,1,3,SC,SP,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4510,29.0,2013-10-16,21:00,Ponte Preta,Coritiba,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,PR,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4511,29.0,2013-10-16,21:00,São Paulo,Náutico,,,,,Sao Paulo, Morumbi,3,0,SP,PE,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4512,29.0,2013-10-16,21:50,Flamengo,Bahia,,,,,Flamengo, Maracanã,2,1,RJ,BA,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4513,29.0,2013-10-16,21:50,Atlético-PR,Atlético-MG,,,,,Athletico-PR,Vila Capanema,1,0,PR,MG,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4514,29.0,2013-10-16,21:50,Grêmio,Corinthians,,,,,Gremio,Arena do Grêmio,1,0,RS,SP,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4515,29.0,2013-10-17,19:30,Vasco,Goiás,,,,,Goias,Moacyrzão,0,2,RJ,GO,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4516,29.0,2013-10-17,21:00,Vitória,Botafogo-RJ,,,,,Vitoria, Barradão,1,0,BA,RJ,,,,,,,,2013,2013,29.0,29.0,29.0,2013
4517,30.0,2013-10-19,16:00,Fluminense,Ponte Preta,,,,,-, Maracanã,1,1,RJ,SP,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4518,30.0,2013-10-19,18:30,Náutico,Santos,,,,,Santos,Arena Pernambuco,1,5,PE,SP,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4519,30.0,2013-10-19,21:00,Corinthians,Criciúma,,,,,Corinthians,Novelli Júnior,1,0,SP,SC,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4520,30.0,2013-10-20,17:00,Atlético-MG,Flamengo,,,,,Atletico-MG,  Independência,1,0,MG,RJ,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4521,30.0,2013-10-20,17:00,Bahia,São Paulo,,,,,Sao Paulo, Fonte Nova,0,1,BA,SP,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4522,30.0,2013-10-20,17:00,Goiás,Atlético-PR,,,,,Goias, Serra Dourada,3,0,GO,PR,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4523,30.0,2013-10-20,17:00,Internacional,Grêmio,,,,,-,Centenário (RS),2,2,RS,RS,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4524,30.0,2013-10-20,19:30,Botafogo-RJ,Vasco,,,,,-, Maracanã,2,2,RJ,RJ,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4525,30.0,2013-10-20,19:30,Coritiba,Cruzeiro,,,,,Coritiba, Couto Pereira,2,1,PR,MG,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4526,30.0,2013-10-20,19:30,Portuguesa,Vitória,,,,,-,Canindé,1,1,SP,BA,,,,,,,,2013,2013,30.0,30.0,30.0,2013
4527,31.0,2013-10-26,19:30,Botafogo-RJ,Atlético-MG,,,,,Botafogo-RJ, Maracanã,1,0,RJ,MG,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4528,31.0,2013-10-26,19:30,Cruzeiro,Criciúma,,,,,Cruzeiro, Mineirão,5,3,MG,SC,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4529,31.0,2013-10-27,17:00,Bahia,Atlético-PR,,,,,-, Fonte Nova,1,1,BA,PR,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4530,31.0,2013-10-27,17:00,Corinthians,Santos,,,,,-,Fonte Luminosa,1,1,SP,SP,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4531,31.0,2013-10-27,17:00,Internacional,São Paulo,,,,,Sao Paulo,Centenário (RS),2,3,RS,SP,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4532,31.0,2013-10-27,17:00,Ponte Preta,Vasco,,,,,Ponte Preta, Moisés Lucarelli,2,1,SP,RJ,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4533,31.0,2013-10-27,17:00,Portuguesa,Flamengo,,,,,-,Castelão (CE),0,0,SP,RJ,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4534,31.0,2013-10-27,19:30,Coritiba,Grêmio,,,,,Coritiba, Couto Pereira,4,0,PR,RS,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4535,31.0,2013-10-27,19:30,Fluminense,Vitória,,,,,Vitoria, Maracanã,2,3,RJ,BA,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4536,31.0,2013-10-27,19:30,Náutico,Goiás,,,,,Goias,Arena Pernambuco,0,2,PE,GO,,,,,,,,2013,2013,31.0,31.0,31.0,2013
4537,32.0,2013-11-02,20:30,São Paulo,Portuguesa,,,,,Sao Paulo, Morumbi,2,1,SP,SP,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4538,32.0,2013-11-02,20:30,Vasco,Coritiba,,,,,Vasco,Moacyrzão,2,1,RJ,PR,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4539,32.0,2013-11-02,22:00,Atlético-MG,Náutico,,,,,Atletico-MG,  Independência,5,0,MG,PE,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4540,32.0,2013-11-03,18:00,Goiás,Botafogo-RJ,,,,,Goias, Serra Dourada,1,0,GO,RJ,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4541,32.0,2013-11-03,18:00,Grêmio,Bahia,,,,,-,Arena do Grêmio,0,0,RS,BA,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4542,32.0,2013-11-03,18:00,Santos,Cruzeiro,,,,,Cruzeiro, Vila Belmiro,0,1,SP,MG,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4543,32.0,2013-11-03,18:00,Vitória,Corinthians,,,,,-, Barradão,1,1,BA,SP,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4544,32.0,2013-11-03,20:30,Atlético-PR,Internacional,,,,,Athletico-PR,Vila Capanema,1,0,PR,RS,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4545,32.0,2013-11-03,20:30,Criciúma,Ponte Preta,,,,,-, Heriberto Hulse,1,1,SC,SP,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4546,32.0,2013-11-03,20:30,Flamengo,Fluminense,,,,,Flamengo, Maracanã,1,0,RJ,RJ,,,,,,,,2013,2013,32.0,32.0,32.0,2013
4547,33.0,2013-11-09,20:30,Bahia,Atlético-MG,,,,,-, Fonte Nova,0,0,BA,MG,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4548,33.0,2013-11-09,20:30,Portuguesa,Coritiba,,,,,-,Canindé,0,0,SP,PR,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4549,33.0,2013-11-09,22:00,Flamengo,Goiás,,,,,-, Maracanã,1,1,RJ,GO,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4550,33.0,2013-11-10,18:00,Atlético-PR,São Paulo,,,,,Athletico-PR,Vila Capanema,3,0,PR,SP,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4551,33.0,2013-11-10,18:00,Cruzeiro,Grêmio,,,,,Cruzeiro, Mineirão,3,0,MG,RS,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4552,33.0,2013-11-10,18:00,Internacional,Botafogo-RJ,,,,,Internacional,Centenário (RS),2,1,RS,RJ,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4553,33.0,2013-11-10,18:00,Ponte Preta,Vitória,,,,,Vitoria, Moisés Lucarelli,0,3,SP,BA,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4554,33.0,2013-11-10,20:30,Corinthians,Fluminense,,,,,Corinthians,Fonte Luminosa,1,0,SP,RJ,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4555,33.0,2013-11-10,20:30,Náutico,Criciúma,,,,,Criciuma,Arena Pernambuco,0,1,PE,SC,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4556,33.0,2013-11-10,20:30,Vasco,Santos,,,,,-, Maracanã,2,2,RJ,SP,,,,,,,,2013,2013,33.0,33.0,33.0,2013
4557,34.0,2013-11-13,20:30,Goiás,Ponte Preta,,,,,Goias, Serra Dourada,2,0,GO,SP,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4558,34.0,2013-11-13,20:30,Grêmio,Vasco,,,,,Gremio,Arena do Grêmio,1,0,RS,RJ,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4559,34.0,2013-11-13,22:00,Botafogo-RJ,Portuguesa,,,,,-, Maracanã,0,0,RJ,SP,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4560,34.0,2013-11-13,22:00,Criciúma,Atlético-PR,,,,,Criciuma, Heriberto Hulse,2,1,SC,PR,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4561,34.0,2013-11-13,22:50,Coritiba,Corinthians,,,,,Corinthians, Couto Pereira,0,1,PR,SP,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4562,34.0,2013-11-13,22:50,São Paulo,Flamengo,,,,,Sao Paulo,Novelli Júnior,2,0,SP,RJ,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4563,34.0,2013-11-13,22:50,Vitória,Cruzeiro,,,,,Cruzeiro, Barradão,1,3,BA,MG,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4564,34.0,2013-11-14,20:30,Santos,Bahia,,,,,Santos, Pacaembu,3,0,SP,BA,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4565,34.0,2013-11-14,22:00,Atlético-MG,Internacional,,,,,Atletico-MG,  Independência,2,1,MG,RS,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4566,34.0,2013-11-14,22:00,Fluminense,Náutico,,,,,Fluminense, Maracanã,2,0,RJ,PE,,,,,,,,2013,2013,34.0,34.0,34.0,2013
4567,35.0,2013-11-16,20:30,Botafogo-RJ,Atlético-PR,,,,,Botafogo-RJ, Maracanã,4,0,RJ,PR,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4568,35.0,2013-11-16,22:00,Coritiba,Criciúma,,,,,Criciuma, Couto Pereira,1,2,PR,SC,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4569,35.0,2013-11-17,18:00,Corinthians,Vasco,,,,,-, Pacaembu,0,0,SP,RJ,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4570,35.0,2013-11-17,18:00,Cruzeiro,Ponte Preta,,,,,-,Parque do Sabiá,2,2,MG,SP,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4571,35.0,2013-11-17,18:00,Fluminense,São Paulo,,,,,Fluminense, Maracanã,2,1,RJ,SP,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4572,35.0,2013-11-17,18:00,Vitória,Santos,,,,,Vitoria, Barradão,2,0,BA,SP,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4573,35.0,2013-11-17,20:30,Goiás,Internacional,,,,,Goias, Serra Dourada,3,1,GO,RS,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4574,35.0,2013-11-17,20:30,Grêmio,Flamengo,,,,,Gremio,Arena do Grêmio,2,1,RS,RJ,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4575,35.0,2013-11-17,20:30,Náutico,Bahia,,,,,Bahia,Arena Pernambuco,0,1,PE,BA,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4576,35.0,2013-11-17,20:30,Portuguesa,Atlético-MG,,,,,Portuguesa,Canindé,2,0,SP,MG,,,,,,,,2013,2013,35.0,35.0,35.0,2013
4577,36.0,2013-11-23,20:30,Criciúma,Vitória,,,,,-, Heriberto Hulse,1,1,SC,BA,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4578,36.0,2013-11-23,20:30,Vasco,Cruzeiro,,,,,Vasco, Maracanã,2,1,RJ,MG,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4579,36.0,2013-11-23,22:00,Atlético-MG,Goiás,,,,,Atletico-MG,  Independência,4,1,MG,GO,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4580,36.0,2013-11-24,18:00,Atlético-PR,Náutico,,,,,Athletico-PR,Arena Joinville,6,1,PR,PE,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4581,36.0,2013-11-24,18:00,Flamengo,Corinthians,,,,,Flamengo, Maracanã,1,0,RJ,SP,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4582,36.0,2013-11-24,18:00,Ponte Preta,Grêmio,,,,,-, Moisés Lucarelli,1,1,SP,RS,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4583,36.0,2013-11-24,18:00,Santos,Fluminense,,,,,Santos,  Prudentão,1,0,SP,RJ,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4584,36.0,2013-11-24,20:30,Bahia,Portuguesa,,,,,Bahia, Fonte Nova,1,0,BA,SP,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4585,36.0,2013-11-24,20:30,Internacional,Coritiba,,,,,-,Centenário (RS),0,0,RS,PR,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4586,36.0,2013-11-24,20:30,São Paulo,Botafogo-RJ,,,,,-, Morumbi,1,1,SP,RJ,,,,,,,,2013,2013,36.0,36.0,36.0,2013
4587,37.0,2013-11-30,20:30,Fluminense,Atlético-MG,,,,,-, Maracanã,2,2,RJ,MG,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4588,37.0,2013-11-30,22:00,Corinthians,Internacional,,,,,-, Pacaembu,0,0,SP,RS,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4589,37.0,2013-12-01,18:00,Coritiba,Botafogo-RJ,,,,,Coritiba, Couto Pereira,2,1,PR,RJ,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4590,37.0,2013-12-01,18:00,Criciúma,São Paulo,,,,,Criciuma, Heriberto Hulse,1,0,SC,SP,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4591,37.0,2013-12-01,18:00,Cruzeiro,Bahia,,,,,Bahia, Mineirão,1,2,MG,BA,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4592,37.0,2013-12-01,18:00,Ponte Preta,Portuguesa,,,,,Portuguesa, Moisés Lucarelli,0,2,SP,SP,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4593,37.0,2013-12-01,18:00,Vasco,Náutico,,,,,Vasco, Maracanã,2,0,RJ,PE,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4594,37.0,2013-12-01,18:00,Vitória,Flamengo,,,,,Vitoria, Barradão,4,2,BA,RJ,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4595,37.0,2013-12-01,20:30,Grêmio,Goiás,,,,,Gremio,Arena do Grêmio,1,0,RS,GO,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4596,37.0,2013-12-01,20:30,Santos,Atlético-PR,,,,,Santos,Teixeirão,2,1,SP,PR,,,,,,,,2013,2013,37.0,37.0,37.0,2013
4597,38.0,2013-12-07,20:00,Flamengo,Cruzeiro,,,,,-, Maracanã,1,1,RJ,MG,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4598,38.0,2013-12-07,20:30,Náutico,Corinthians,,,,,Nautico,Arena Pernambuco,1,0,PE,SP,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4599,38.0,2013-12-08,18:00,Atlético-MG,Vitória,,,,,-,  Independência,2,2,MG,BA,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4600,38.0,2013-12-08,18:00,Atlético-PR,Vasco,,,,,Athletico-PR,Arena Joinville,5,1,PR,RJ,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4601,38.0,2013-12-08,18:00,Bahia,Fluminense,,,,,Fluminense, Fonte Nova,1,2,BA,RJ,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4602,38.0,2013-12-08,18:00,Botafogo-RJ,Criciúma,,,,,Botafogo-RJ, Maracanã,3,0,RJ,SC,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4603,38.0,2013-12-08,18:00,Goiás,Santos,,,,,Santos, Serra Dourada,0,3,GO,SP,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4604,38.0,2013-12-08,18:00,Internacional,Ponte Preta,,,,,-,Centenário (RS),0,0,RS,SP,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4605,38.0,2013-12-08,18:00,Portuguesa,Grêmio,,,,,-,Canindé,0,0,SP,RS,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4606,38.0,2013-12-08,18:00,São Paulo,Coritiba,,,,,Coritiba,Novelli Júnior,0,1,SP,PR,,,,,,,,2013,2013,38.0,38.0,38.0,2013
4607,1.0,2014-04-19,18:28,Fluminense,Figueirense,,,C. Borges dos Santos,V. Eutrópio,Fluminense, Maracanã,3,0,RJ,SC,1.0,4607.0,1.0,Fluminense,Rafael Sóbis,31,,2014,2014,1.0,1.0,1.0,2014
4608,1.0,2014-04-19,18:31,Internacional,Vitória,,,A. da Silva Braga,N. da Silveira Júnior,Internacional,Estádio José Pinheiro Borda,1,0,RS,BA,1.0,4608.0,1.0,Internacional,Charles Aránguiz,6,,2014,2014,1.0,1.0,1.0,2014
4609,1.0,2014-04-19,20:59,Chapecoense,Coritiba,,,G. Dal Pozzo,C. Juarez Roth,-,Arena Condá,0,0,SC,PR,1.0,,,,,,,2014,2014,1.0,1.0,1.0,2014
4612,2.0,2014-04-20,15:58,Bahia,Cruzeiro,,,M. dos Santos Gonçalves,M. de Oliveira Santos,Cruzeiro,Itaipava Arena Fonte Nova,1,2,BA,MG,1.0,4612.0,1.0,Cruzeiro,Nílton Ferreira Júnior,63,,2014,2014,2.0,2.0,2.0,2014
4611,2.0,2014-04-20,15:59,São Paulo,Botafogo-RJ,,,M. Ramalho,V. Carmo Mancini,Sao Paulo, Morumbi,3,0,SP,RJ,1.0,4611.0,1.0,Sao Paulo,Douglas Pereira dos Santos,22,,2014,2014,2.0,2.0,2.0,2014
4610,2.0,2014-04-20,16:00,Atlético-PR,Grêmio,,,M. Portugal Vicario,E. Alves Moreira,Athletico-PR, Orlando Scarpelli,1,0,PR,RS,1.0,4610.0,1.0,Athletico-PR,Dráusio Luis Salla Gil,16,,2014,2014,2.0,2.0,2.0,2014
4613,2.0,2014-04-20,16:02,Atlético-MG,Corinthians,,,P. Autuori de Mello,L. Venker de Menezes,-,Estádio Municipal Parque do Sabiá,0,0,MG,SP,1.0,,,,,,,2014,2014,2.0,2.0,2.0,2014
4614,1.0,2014-04-20,18:28,Flamengo,Goiás,,,J. de Almeida Filho,S. Drubscky de Campos,-,Estádio Nacional de Brasília,0,0,RJ,GO,1.0,,,,,,,2014,2014,1.0,1.0,1.0,2014
4615,1.0,2014-04-20,18:31,Santos,Sport,,,O. de Oliveira Filho,E. Baptista,-,Estádio Urbano Caldeira,1,1,SP,PE,1.0,4615.0,1.0,Santos,Gabriel Barbosa,80,,2014,2014,1.0,1.0,1.0,2014
4616,1.0,2014-04-20,18:33,Criciúma,Palmeiras,,,L. Saroli Caio Júnior,G. Kleina,Palmeiras,Estádio Heriberto Hülse,1,2,SC,SP,1.0,4616.0,1.0,Palmeiras,Alan Kardec,88,,2014,2014,1.0,1.0,1.0,2014
4617,2.0,2014-04-26,18:32,Coritiba,Santos,,,C. Juarez Roth,O. de Oliveira Filho,-, Couto Pereira,0,0,PR,SP,2.0,,,,,,,2014,2014,2.0,2.0,2.0,2014
4618,3.0,2014-04-26,21:00,Palmeiras,Fluminense,,,G. Kleina,C. Borges dos Santos,Fluminense,Estádio Municipal Paulo Machado de Carvalho,0,1,SP,RJ,2.0,4618.0,2.0,Fluminense,Rafael Sóbis,45,,2014,2014,3.0,3.0,3.0,2014
4620,5.0,2014-04-27,16:00,Vitória,Atlético-PR,,,N. da Silveira Júnior,M. Portugal Vicario,-,Estádio de Pituaçu,2,2,BA,PR,2.0,4620.0,2.0,Athletico-PR,Mosquito,78,,2014,2014,5.0,5.0,5.0,2014
4622,4.0,2014-04-27,16:00,Cruzeiro,São Paulo,,,M. de Oliveira Santos,M. Ramalho,-,Estádio Municipal Parque do Sabiá,1,1,MG,SP,2.0,4622.0,2.0,Cruzeiro,Júlio Baptista,50,,2014,2014,4.0,4.0,4.0,2014
4619,4.0,2014-04-27,16:01,Botafogo-RJ,Internacional,,,V. Carmo Mancini,A. da Silva Braga,-, Maracanã,2,2,RJ,RS,2.0,4619.0,2.0,Internacional,Rafael Moura,9,,2014,2014,4.0,4.0,4.0,2014
4621,5.0,2014-04-27,16:02,Corinthians,Flamengo,,,L. Venker de Menezes,J. de Almeida Filho,Corinthians,Estádio Municipal Paulo Machado de Carvalho,2,0,SP,RJ,2.0,4621.0,2.0,Corinthians,Guilherme dos Santos Torres,9,,2014,2014,5.0,5.0,5.0,2014
4626,3.0,2014-04-27,18:29,Sport,Chapecoense,,,E. Baptista,G. Dal Pozzo,Sport,Adelmar da Costa Carvalho,2,1,PE,SC,2.0,4626.0,2.0,Sport,Rithely,12,,2014,2014,3.0,3.0,3.0,2014
4623,3.0,2014-04-27,18:30,Figueirense,Bahia,,,V. Eutrópio,M. dos Santos Gonçalves,Bahia,Arena Barueri,0,2,SC,BA,2.0,4623.0,2.0,Bahia,Lincoln Cássio de Souza Soares,8,,2014,2014,3.0,3.0,3.0,2014
4624,3.0,2014-04-27,18:31,Grêmio,Atlético-MG,,,E. Alves Moreira,L. Culpi,Gremio,Arena do Grêmio,2,1,RS,MG,2.0,4624.0,2.0,Gremio,Alan Ruiz,11,,2014,2014,3.0,3.0,3.0,2014
4625,3.0,2014-04-27,18:32,Goiás,Criciúma,,,S. Drubscky de Campos,L. Saroli Caio Júnior,Goias,Estádio Municipal Juscelino Kubitschek,1,0,GO,SC,2.0,4625.0,2.0,Goias,Willian José de Souza,82,,2014,2014,3.0,3.0,3.0,2014
4628,6.0,2014-05-03,18:27,Atlético-PR,Cruzeiro,,,M. Portugal Vicario,M. de Oliveira Santos,Cruzeiro,Estádio Nacional de Brasília,2,3,PR,MG,3.0,4628.0,3.0,Cruzeiro,Elierce Barbosa de Souza,75,Penalty,2014,2014,6.0,6.0,6.0,2014
4627,6.0,2014-05-03,18:30,Santos,Grêmio,,,O. de Oliveira Filho,E. Alves Moreira,-,Estádio Urbano Caldeira,0,0,SP,RS,3.0,,,,,,,2014,2014,6.0,6.0,6.0,2014
4629,5.0,2014-05-03,18:32,São Paulo,Coritiba,,,M. Ramalho,C. Juarez Roth,-,Estádio Municipal Paulo Machado de Carvalho,2,2,SP,PR,3.0,4629.0,3.0,Sao Paulo,Ademilson,72,,2014,2014,5.0,5.0,5.0,2014
4630,5.0,2014-05-03,20:59,Fluminense,Vitória,,,C. Borges dos Santos,N. da Silveira Júnior,Vitoria, Maracanã,1,2,RJ,BA,3.0,4630.0,3.0,Vitoria,Marcos Antônio da Silva Gonçalves,54,,2014,2014,5.0,5.0,5.0,2014
4631,7.0,2014-05-04,15:59,Criciúma,Figueirense,,,W. Lopes,A. Ferreira,Criciuma,Estádio Heriberto Hülse,1,0,SC,SC,3.0,4631.0,3.0,Criciuma,Silvinho,14,,2014,2014,7.0,7.0,7.0,2014
4634,7.0,2014-05-04,16:01,Flamengo,Palmeiras,,,J. de Almeida Filho,G. Kleina,Flamengo, Maracanã,4,2,RJ,SP,3.0,4634.0,3.0,Flamengo,Márcio Rodrigues Araújo,50,,2014,2014,7.0,7.0,7.0,2014
4633,7.0,2014-05-04,16:02,Bahia,Botafogo-RJ,,,M. dos Santos Gonçalves,V. Carmo Mancini,Bahia,Itaipava Arena Fonte Nova,1,0,BA,RJ,3.0,4633.0,3.0,Bahia,Maxi Biancucchi,59,,2014,2014,7.0,7.0,7.0,2014
4632,6.0,2014-05-04,16:04,Internacional,Sport,,,A. da Silva Braga,E. Baptista,Internacional,Estádio José Pinheiro Borda,2,1,RS,PE,3.0,4632.0,3.0,Internacional,Charles Aránguiz,45+1,,2014,2014,6.0,6.0,6.0,2014
4635,6.0,2014-05-04,18:28,Chapecoense,Corinthians,,,G. Dal Pozzo,L. Venker de Menezes,Corinthians,Arena Condá,0,1,SC,SP,3.0,4635.0,3.0,Corinthians,Paolo Guerrero,78,,2014,2014,6.0,6.0,6.0,2014
4636,6.0,2014-05-04,18:29,Atlético-MG,Goiás,,,L. Culpi,S. Drubscky de Campos,Goias,Estádio Raimundo Sampaio,0,1,MG,GO,3.0,4636.0,3.0,Goias,David França Oliveira e Silva,69,,2014,2014,6.0,6.0,6.0,2014
4638,8.0,2014-05-10,18:31,Palmeiras,Goiás,,,A. Valentim do Carmo Neto,S. Drubscky de Campos,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,2,0,SP,GO,4.0,4638.0,4.0,Palmeiras,Lucimar da Silva Ferreira,16,,2014,2014,8.0,8.0,8.0,2014
4637,8.0,2014-05-10,18:32,Internacional,Atlético-PR,,,A. da Silva Braga,M. Portugal Vicario,Internacional,Estádio José Pinheiro Borda,2,1,RS,PR,4.0,4637.0,4.0,Internacional,Alan Patrick,67,,2014,2014,8.0,8.0,8.0,2014
